Occupation,Sex,Age,Residency_in_Dormitory,Number_of_Family_Members,Parent_Cohabitation_Status,Mother_Education,Father_Education,Mother_Job_Category,Father_Job_Category,Criminal_Records,Legal_Guardian,Average_Sport_Activity_Per_Week,Average_Studying_Per_Week,Average_Grades_Previous_Semester,Having_Scholarship,Financial_Support_Parents,Using_Extracurricular_Classes,Having_Extracurricular_Activities,History_Mental_Illness,Willingness_to_Studying,History_Physical_Illness,Marital_Status_Relationship,Relationship_Quality_Family,Free_Time_After_Classes,Communication_Quality_Classmates,Alcohol_Consumption_Week,Alcohol_Consumption_Weekend,Number_of_Absences,Average_Student_Final_Grades,Academic_Performance
4,1,26,1,8,1,4,4,5,5,0,3,239.56285735175805,30.288489453676227,19.168709534544767,1,1,0,1,1,5,0,1,2,510.47934774669744,5,1,0,2,19.22,4
4,1,25,1,7,1,3,3,4,4,0,3,170.38397481204223,22.780301647157827,19.189133395745785,0,0,0,1,1,5,0,1,1,465.5060888652969,4,1,0,4,17.42,4
4,1,25,1,7,1,3,3,5,5,0,3,207.33253949502227,12.309574184404166,19.631961504219923,0,1,1,1,0,5,0,1,4,472.0788599681,5,1,4,3,17.68,4
2,0,21,0,5,1,2,2,2,2,0,1,172.77447729472527,18.93699372919881,9.504546609298252,0,0,0,0,0,3,0,0,2,273.2525317894316,2,3,4,4,9.73,1
2,0,21,0,5,1,2,2,2,2,0,1,198.575364457974,19.889789170113865,9.926693729158043,0,1,0,0,1,3,0,0,1,269.6041024848765,2,3,7,4,9.58,1
3,1,23,1,6,1,3,3,3,3,0,2,139.20689396718925,10.486755441834546,16.12084038415864,0,0,0,1,0,4,0,1,4,379.18444488444493,3,2,0,7,13.97,2
3,1,23,1,6,1,2,2,3,3,0,2,9.282798920649952,14.924900987256631,14.49721371931814,0,1,1,1,0,4,0,1,4,361.53019445996705,3,2,7,3,13.26,2
2,0,21,0,5,1,2,2,2,2,0,1,170.6004586469587,16.353864050582622,8.221590858718832,0,0,1,0,0,3,0,0,1,258.0613566318644,2,3,1,3,9.12,1
2,0,22,1,5,1,2,2,3,3,0,2,279.5923695269958,30.844958660520945,8.743700431874233,0,1,0,1,0,3,0,0,4,315.7956126234491,3,3,0,4,11.43,2
3,1,24,1,6,1,3,3,4,4,0,2,244.83507815691146,1.3540757968721735,18.656964587105662,0,1,0,1,0,4,0,1,2,386.01643189542506,4,2,7,7,14.24,3
4,1,25,1,7,1,3,3,4,4,0,3,247.57782392138193,27.646547365728345,18.426449546472636,1,1,1,1,1,5,0,1,2,433.20020136115613,4,1,9,7,16.13,3
3,1,23,1,6,1,2,2,3,3,0,2,266.5291505264353,10.505638120324939,12.287251063952542,0,1,0,1,0,4,0,0,4,347.48810625013044,3,2,1,2,12.7,2
3,1,24,1,7,1,3,3,4,4,0,3,186.20603136730062,7.023366501843087,18.692607403166416,0,1,1,1,1,4,0,1,0,419.68492633208814,4,2,4,3,15.59,3
3,1,24,1,6,1,3,3,4,4,0,2,193.8120995183917,27.439537040307712,15.124100892774822,0,1,1,1,0,4,0,1,5,401.2801882178138,4,2,9,4,14.85,3
3,1,24,1,7,1,3,3,4,4,0,3,136.7643673195955,23.85518455387505,17.670867764226823,0,0,1,1,0,4,0,1,1,429.6272763511929,4,2,5,4,15.99,3
3,1,23,1,6,1,2,2,3,3,0,2,157.87490007810652,28.036149619049517,13.129172853922572,0,1,1,1,0,4,0,1,0,358.018632197099,3,2,2,5,13.12,2
2,0,22,1,5,1,2,2,3,3,0,2,223.1039804839799,24.405615580364614,9.360779928138905,1,1,1,0,0,3,0,0,2,296.1436960429316,3,3,8,2,10.65,1
3,1,23,1,6,1,2,2,3,3,0,2,264.2719106018171,34.47876001389922,13.204724751752195,0,1,1,1,0,4,0,1,4,363.92057677776353,3,2,8,7,13.36,2
3,1,23,1,6,1,2,2,3,3,0,2,170.23876070233004,22.469790695555883,13.487597575962775,1,0,0,1,0,4,0,0,3,354.0228472290548,3,2,7,4,12.96,2
3,1,23,1,6,1,2,2,3,3,0,2,148.4867514604012,16.74818099101473,14.611330326087236,1,1,0,1,0,4,0,0,3,337.08175910251816,3,2,6,9,12.28,2
2,0,22,1,5,1,2,2,2,2,0,2,180.0369571199618,20.74341101857074,9.266992554853136,1,1,1,0,0,3,0,0,5,290.67761466424486,2,3,4,5,10.43,1
4,1,25,1,7,1,3,3,4,4,0,3,222.08447242503803,27.947753026767707,19.896822356595337,0,1,0,1,0,5,0,1,0,443.4075338478504,4,1,9,8,16.54,3
2,0,21,0,5,1,2,2,2,2,0,1,78.93016287065207,11.764997397919064,10.929641849682877,1,1,1,0,1,3,0,0,0,267.27604218885506,2,3,1,7,9.49,1
2,0,21,0,5,1,2,2,2,2,0,1,19.26733328039333,12.784891339748953,10.382628842445115,0,1,0,0,0,3,0,0,0,270.46225386488925,2,3,2,4,9.62,1
3,1,23,1,6,1,2,2,3,3,0,2,141.46242053558916,15.52831988321674,14.321635026271238,0,1,1,1,0,4,0,0,2,342.03567736044647,3,2,4,7,12.48,2
2,0,22,1,5,1,2,2,3,3,0,2,94.5501301860089,1.1633376098773418,14.446498152738663,0,0,1,1,0,3,0,0,5,316.5255633126324,3,3,7,6,11.46,2
3,1,23,1,6,1,2,2,3,3,0,2,144.43018616468822,19.104627267340376,13.27784885399893,1,1,1,1,0,4,0,0,5,341.00498354155326,3,2,0,10,12.44,2
3,1,23,1,6,1,3,3,3,3,0,2,169.655377682777,2.9109703683917907,17.262705755903056,0,1,0,1,1,4,0,1,2,369.9517587618927,3,2,0,8,13.6,2
3,1,23,1,6,1,3,3,3,3,0,2,148.27261136838905,18.424474503460953,14.199852808743232,0,1,1,1,0,4,0,1,5,378.3424264747948,3,2,6,3,13.93,2
3,1,24,1,7,1,3,3,4,4,0,3,281.6727274129522,24.922318049081998,15.31634546173981,0,0,0,1,0,4,0,1,4,428.2130304380272,4,2,0,3,15.93,3
3,1,24,1,6,1,3,3,4,4,0,2,202.87213352216241,14.184988314849315,16.684956624893427,0,0,0,1,0,4,0,1,2,392.4803661974027,4,2,2,6,14.5,3
2,0,22,1,5,1,2,2,3,3,0,2,201.033205172758,31.416926961494966,8.3003012187664,0,1,0,0,0,3,0,0,4,294.9271649442701,3,3,7,2,10.6,1
3,1,23,1,6,1,2,2,3,3,0,2,223.55450008303814,6.3159928046520974,14.847730190540538,1,1,1,1,0,4,0,0,4,349.3891663052795,3,2,8,5,12.78,2
4,1,25,1,7,1,3,3,4,4,0,3,100.28168175534616,27.53008545305466,18.61033365474043,1,1,0,1,0,5,0,1,0,445.07433207064616,4,1,4,6,16.6,3
2,0,22,1,5,1,2,2,2,2,0,2,252.7378251194188,23.401096451255366,8.208664915105206,1,1,1,0,0,3,0,0,3,281.52627581345973,2,3,5,3,10.06,1
2,0,22,1,5,1,2,2,2,2,0,2,174.69649994251782,4.271734013514488,12.862185245611533,0,1,1,0,0,3,0,0,0,280.752994772207,2,3,7,6,10.03,1
4,1,26,1,8,1,4,4,5,5,0,3,226.93364320688488,39.68635439232426,19.114729402469962,0,1,1,1,0,5,0,1,2,519.7901055513317,5,1,2,3,19.59,4
2,0,22,1,5,1,2,2,3,3,0,2,104.96999368718912,17.49003771596827,12.237852827390453,0,1,1,1,0,3,0,0,1,307.473977410442,3,3,0,8,11.1,2
2,0,22,1,5,1,2,2,3,3,0,2,71.2368863788755,10.980127822754946,13.50474589040289,0,0,1,1,0,3,0,0,2,309.0373922245059,3,3,8,5,11.16,2
4,1,25,1,7,1,3,3,4,4,0,3,237.252276061752,6.743302441727865,19.778496716531755,0,1,1,1,0,5,0,1,3,457.05265421793933,4,1,1,5,17.08,2
2,0,21,0,5,1,2,2,2,2,0,1,206.34866682682616,16.239855778722607,10.391886307406885,1,1,1,0,0,3,0,0,2,271.4510327259467,2,3,8,6,9.66,1
2,0,21,0,5,1,2,2,2,2,0,1,116.85639119497426,16.98074502088032,8.783062269500071,0,1,0,0,0,3,0,0,3,257.94636399446216,2,3,1,6,9.12,1
3,1,24,1,7,1,3,3,4,4,0,3,119.12358431077139,18.821164228317315,18.313071090335654,1,1,0,1,0,4,0,1,1,429.4014147829429,4,2,7,4,15.98,3
4,1,25,1,7,1,3,3,4,4,0,3,258.78043490903383,15.617630750208319,18.42158409454842,1,0,0,1,0,5,0,1,1,450.1964465828592,4,1,2,3,16.81,3
3,1,23,1,6,1,2,2,3,3,0,2,96.74116749928704,23.06580248092075,13.664934016160158,0,1,0,1,0,4,0,0,5,340.80412056260707,3,2,8,7,12.43,2
3,1,23,1,6,1,2,2,3,3,0,2,294.9871067279174,14.89896133869403,14.170486093727435,1,0,0,1,1,4,0,0,4,343.3943505590074,3,2,9,5,12.54,2
3,1,24,1,7,1,3,3,4,4,0,3,116.95654857464919,2.520287062076232,18.029676435414032,1,0,1,1,0,4,0,1,2,423.8814383454452,4,2,3,1,15.76,3
3,1,24,1,6,1,3,3,4,4,0,2,224.6874347925868,16.80510803480287,16.86271397738954,0,1,1,1,0,4,0,1,4,389.21479278646416,4,2,7,8,14.37,3
2,0,21,0,4,1,1,1,2,2,0,1,156.99670669757108,1.0,11.181788026604128,0,1,0,0,0,3,0,0,0,238.75086641240904,2,3,3,8,8.35,1
2,0,21,0,4,1,1,1,2,2,0,1,222.22312017576402,20.830165047131118,8.202720260858221,0,1,1,0,1,3,0,0,0,242.26173679220625,2,3,2,6,8.49,1
3,1,23,1,6,1,2,2,3,3,0,2,141.91201985200652,10.165598157738916,13.756401950402548,0,1,0,1,0,4,0,1,0,360.0872299288188,3,2,0,1,13.2,2
4,1,25,1,7,1,3,3,4,4,0,3,168.60449657493942,19.306882839326406,18.306947913147695,0,1,0,1,0,5,0,1,5,445.7795942742668,4,1,3,6,16.63,3
4,1,26,1,8,1,4,4,5,5,0,3,182.86434227770047,28.512599852196836,18.750016120281945,0,1,1,1,0,5,0,1,0,481.4205628776043,5,1,1,3,18.06,4
3,1,24,1,7,1,3,3,4,4,0,3,109.84687809529692,10.410010437855998,19.474714364913847,0,1,1,1,1,4,0,1,0,424.6418435413599,4,2,8,3,15.79,3
4,1,25,1,7,1,3,3,5,5,0,3,231.8577041794088,26.49005006809694,18.554758851353377,0,1,0,1,0,5,0,1,2,469.12765099088585,5,1,1,5,17.57,4
3,1,23,1,6,1,3,3,3,3,0,2,144.07505034698903,14.532883466510775,14.96052266357718,0,0,0,1,0,4,0,1,4,376.013206393057,3,2,7,2,13.84,2
3,1,24,1,6,1,3,3,4,4,0,2,163.9980059261987,32.02555841652468,13.33526719083321,0,1,0,1,0,4,0,1,4,381.92828204480577,4,2,9,2,14.08,3
3,1,24,1,7,1,3,3,4,4,0,3,110.39554377740414,15.078779094414294,17.29819815840919,0,1,0,1,0,4,0,1,3,406.2500859954298,4,2,9,3,15.05,3
3,1,24,1,6,1,3,3,4,4,0,2,0.6366438843282651,11.276056115946469,16.877859612387155,0,1,1,1,0,4,0,1,0,383.88052480734495,4,2,6,3,14.16,3
3,1,23,1,6,1,2,2,3,3,0,2,166.62805661798816,23.497907603162307,14.457721160977453,0,1,1,1,0,4,0,1,1,355.4674249628638,3,2,5,7,13.02,2
2,0,21,0,4,1,1,1,2,2,0,1,348.88307951290415,14.513682163010913,9.04792847070163,1,1,1,0,0,3,0,0,3,244.92180036589642,2,3,3,10,8.6,1
4,1,25,1,7,1,3,3,4,4,0,3,234.92230015286168,11.268403886967931,19.112976161443026,0,0,0,1,0,5,0,1,3,431.1982498768718,4,1,2,7,16.05,3
2,0,22,1,5,1,2,2,3,3,0,2,178.65177341859237,14.177281194369671,13.467230450019946,0,1,1,1,0,3,0,0,2,321.96681335610515,3,3,9,5,11.68,2
3,1,23,1,6,1,2,2,3,3,0,2,161.59764195542127,17.643147742535987,12.360005382995173,0,1,0,1,0,4,0,0,3,338.20005109697377,3,2,4,3,12.33,2
3,1,24,1,7,1,3,3,4,4,0,3,181.57261249684325,28.737441049958832,15.55480874202526,0,1,1,1,0,4,0,1,1,413.58248318819756,4,2,1,5,15.34,3
3,1,23,1,6,1,2,2,3,3,0,2,218.2983380622647,2.5272980363233835,16.086055534003723,0,1,0,1,0,4,0,1,4,366.8267778844833,3,2,1,7,13.47,2
2,0,22,1,5,1,2,2,2,2,0,2,97.34310292838086,18.184645271603365,10.528255004363617,0,1,1,0,0,3,0,0,3,288.34968269307166,2,3,7,4,10.33,1
4,1,25,1,7,1,3,3,4,4,0,3,258.00251862682103,22.999228757232345,18.043266137719474,1,1,1,1,0,5,0,1,2,450.84111243802573,4,1,2,6,16.83,3
2,0,21,0,5,1,2,2,2,2,0,1,230.07669208088709,19.547588599934368,11.479245123948534,1,1,1,0,0,3,0,0,0,272.3379920573716,2,3,6,10,9.69,1
2,0,22,1,5,1,2,2,3,3,0,2,230.2730007995554,28.478921355468273,10.2402071109718,0,1,0,0,0,3,0,0,1,300.8366931660464,3,3,5,5,10.83,1
3,1,23,1,6,1,2,2,3,3,0,2,210.6933017166809,17.405237361931807,12.876798234253968,1,1,1,1,0,4,0,0,0,334.4871561485766,3,2,7,3,12.18,2
4,1,25,1,7,1,3,3,4,4,0,3,181.37316603857928,16.52358846251244,16.766720970769583,0,1,1,1,0,5,0,1,5,436.82920648467444,4,1,2,3,16.27,3
4,1,26,1,8,1,4,4,5,5,0,3,227.1002865176774,22.738636376106747,19.58549814127764,1,1,1,1,0,5,0,1,3,520.165274102472,5,1,0,1,19.61,4
3,1,24,1,7,1,3,3,4,4,0,3,221.42698936189646,18.794510519610796,17.7113751724572,0,1,0,1,0,4,0,1,4,425.698500666984,4,2,5,6,15.83,3
4,1,25,1,7,1,3,3,4,4,0,3,155.21715023412833,14.876730093756231,19.2841805320423,0,1,0,1,0,5,0,1,2,453.8648243653068,4,1,5,3,16.95,3
2,0,21,0,5,1,2,2,2,2,0,1,139.84787589721694,22.129152316691037,9.68726964891832,0,1,0,0,0,3,0,0,1,259.3024820310306,2,3,7,6,9.17,1
1,0,20,0,4,0,1,1,1,1,1,1,187.12994066833906,12.779773654266839,8.854121586364121,0,1,0,0,0,2,1,0,4,200.66482620665465,1,4,9,11,6.83,1
3,1,24,1,6,1,3,3,4,4,0,2,288.43141060466314,13.110582783845384,14.692457142880054,1,1,1,1,0,4,0,1,1,383.68218035354045,4,2,2,3,14.15,3
2,0,22,1,5,1,2,2,2,2,0,2,93.26250470422694,13.776047825875091,11.483569796528412,0,1,1,0,0,3,0,0,2,289.09370479082355,2,3,8,4,10.36,1
3,1,24,1,7,1,3,3,4,4,0,3,77.2732313973292,28.82455328133126,17.936659675631276,0,1,0,1,1,4,0,1,2,423.34388213097486,4,2,5,7,15.73,3
3,1,24,1,6,1,3,3,4,4,0,2,191.53325888655618,1.0,16.06385445682791,0,1,1,1,0,4,0,1,3,395.3567818102332,4,2,0,2,14.61,3
4,1,25,1,7,1,3,3,4,4,0,3,183.56213912992126,21.16479067810354,19.648737967829533,0,1,0,1,0,5,0,1,1,461.7378065316267,4,1,2,6,17.27,4
2,0,22,1,5,1,2,2,3,3,0,2,192.13391650592857,18.27417451360178,11.057508268775651,0,0,0,1,0,3,0,0,5,305.09326574896886,3,3,3,6,11.0,2
3,1,23,1,6,1,2,2,3,3,0,2,197.076723853595,4.553036326095038,13.829409372262788,1,1,0,1,0,4,0,1,5,358.8173463099701,3,2,2,3,13.15,2
3,1,23,1,6,1,2,2,3,3,0,2,164.37584217556363,20.47781423308802,14.01488572910424,1,1,1,1,1,4,0,0,3,341.6902961543878,3,2,5,8,12.47,2
2,0,22,1,5,1,2,2,3,3,0,2,284.29044070214576,21.806015934652255,10.870121538288515,0,1,1,1,0,3,0,0,1,319.9273227848348,3,3,6,2,11.6,2
3,1,23,1,6,1,2,2,3,3,0,2,67.9367215066439,22.7171138508592,15.081120793856094,0,1,0,1,0,4,0,1,1,363.9172441445249,3,2,1,8,13.36,2
2,0,22,1,5,1,2,2,3,3,0,2,122.00520826538278,1.0,13.319431832950874,0,1,1,1,0,3,0,0,0,311.5308676740306,3,3,5,2,11.26,2
3,1,24,1,6,1,3,3,4,4,0,2,172.77216678956668,28.931115294835507,13.360658671878483,1,1,0,1,0,4,0,1,3,395.4830482258161,4,2,3,2,14.62,3
2,0,22,1,5,1,2,2,3,3,0,2,64.97678321920829,12.098106362521273,12.352839775669803,1,1,0,1,0,3,0,0,1,316.79448578563,3,3,0,5,11.47,2
2,0,21,0,4,1,1,1,2,2,0,1,167.690191689755,23.492541974025407,8.20315222910642,0,1,0,0,0,3,0,0,1,248.78133351520015,2,3,1,7,8.75,1
3,1,24,1,6,1,3,3,4,4,0,2,296.3029116009613,23.928590245458288,14.265142842977468,1,1,0,1,0,4,0,1,2,388.00844505782334,4,2,4,4,14.32,3
2,0,21,0,5,1,2,2,2,2,0,1,181.46205418071733,10.986423315045656,12.022974028403974,0,1,1,0,0,3,0,0,0,270.1620336000865,2,3,8,7,9.61,1
2,0,21,0,4,1,1,1,2,2,0,1,196.14906340030785,23.283679618812403,8.015838427811957,0,0,1,0,1,3,0,0,5,246.88837685994508,2,3,4,7,8.68,1
2,0,22,1,5,1,2,2,3,3,0,2,91.78846643791938,14.916054072701135,11.695324491943184,1,1,0,1,0,3,0,0,5,313.0251312014993,3,3,7,4,11.32,2
2,0,21,0,4,1,1,1,2,2,0,1,136.85470143723657,1.428982565294742,11.343539997077084,0,1,0,0,0,3,0,0,2,230.9362393052525,2,3,9,8,8.04,1
3,1,23,1,6,1,2,2,3,3,0,2,153.7362533773244,27.341935404222234,12.72137783868363,0,1,0,1,0,4,0,0,3,349.22879075167117,3,2,1,7,12.77,2
2,0,21,0,5,1,2,2,2,2,0,1,157.75994322706362,11.79964029587008,9.582223875720764,0,1,0,0,0,3,0,0,5,256.5243782366729,2,3,4,7,9.06,1
3,1,23,1,6,1,2,2,3,3,0,2,269.7150656502638,11.164052298095566,14.092205895621014,0,1,0,1,0,4,0,0,3,343.284022198396,3,2,0,8,12.53,2
3,1,23,1,6,1,3,3,3,3,0,2,219.03837425075872,14.775473055706223,16.30928423021756,0,0,0,1,0,4,0,1,1,373.7032177739721,3,2,1,8,13.75,2
3,1,24,1,7,1,3,3,4,4,0,3,102.19794301440776,20.177893802619103,15.56222682865487,1,1,1,1,0,4,0,1,4,405.0849633494591,4,2,2,5,15.0,3
3,1,24,1,7,1,3,3,4,4,0,3,197.25533449024033,17.54183671342318,17.64505937083029,0,1,0,1,0,4,0,1,2,405.5444618380051,4,2,7,6,15.02,3
3,1,23,1,6,1,2,2,3,3,0,2,214.87552239477498,22.384535397657363,13.424099455844974,1,0,0,1,0,4,0,0,3,342.2238372927838,3,2,9,5,12.49,2
3,1,23,1,6,1,2,2,3,3,0,2,259.81043269648865,7.284085067770729,14.229100764076739,0,1,1,1,0,4,0,1,1,363.18823687192224,3,2,2,2,13.33,2
3,1,24,1,7,1,3,3,4,4,0,3,290.63784805978617,12.060909036554122,17.7248232903078,0,1,0,1,0,4,0,1,1,428.0782747960417,4,2,3,3,15.92,3
3,1,23,1,6,1,2,2,3,3,0,2,108.9434065720492,17.07202342142773,13.132414049830862,1,1,0,1,1,4,0,0,2,340.06035311684445,3,2,3,4,12.4,2
4,1,25,1,7,1,3,3,4,4,0,3,123.23997421527633,33.18309834126964,16.419192198795162,0,1,0,1,0,5,0,1,5,453.7330391724689,4,1,8,1,16.95,3
2,0,22,1,5,1,2,2,3,3,0,2,91.96954987597687,17.089499692689934,13.215228424615901,0,0,0,1,0,3,0,0,1,307.63732294940496,3,3,3,8,11.11,2
3,1,23,1,6,1,2,2,3,3,0,2,163.6186098625113,26.681778109293052,13.012834334138752,0,1,0,1,0,4,0,0,0,331.369173785972,3,2,8,5,12.05,2
4,1,25,1,7,1,3,3,4,4,0,3,212.6450862112434,18.308441350274542,17.122467494349923,0,1,0,1,0,5,0,1,5,430.27173810718733,4,1,7,3,16.01,3
2,0,22,1,5,1,2,2,3,3,0,2,249.11341616123713,14.130730900499453,10.098042985594534,0,1,1,1,0,3,0,0,4,316.06105722988156,3,3,3,1,11.44,2
3,1,23,1,6,1,2,2,3,3,0,2,174.6834283450234,16.026204607084477,12.063031663298883,1,1,1,1,0,4,0,0,2,345.379220217641,3,2,2,2,12.62,2
2,0,22,1,5,1,2,2,3,3,0,2,157.61067337216093,16.65264230376895,10.690067320962822,1,1,1,0,0,3,0,0,2,304.13284540182235,3,3,1,5,10.97,1
3,1,23,1,6,1,2,2,3,3,0,2,190.6230594574118,22.82916591168591,12.309319315611166,0,1,0,1,0,4,0,0,2,342.4032111863561,3,2,7,2,12.5,2
2,0,22,1,5,1,2,2,3,3,0,2,121.53999688589839,28.996890140612436,10.764497868392288,1,1,0,0,0,3,0,0,1,303.79915584800676,3,3,7,5,10.95,1
3,1,24,1,6,1,3,3,4,4,0,2,326.26771051863415,20.87744678149057,14.952867573039857,1,1,0,1,0,4,0,1,1,398.07895877688355,4,2,0,5,14.72,3
3,1,24,1,7,1,3,3,4,4,0,3,67.4637281017359,27.496621429934045,17.578049631414142,1,0,0,1,1,4,0,1,2,410.07972481247043,4,2,6,7,15.2,3
3,1,24,1,6,1,3,3,4,4,0,2,192.93184052270072,10.281682098962516,17.439356734614822,0,1,0,1,1,4,0,1,2,399.84641202329414,4,2,7,3,14.79,3
2,0,22,1,5,1,2,2,3,3,0,2,321.65243534607475,14.682955929487756,12.37401157458551,0,1,0,1,0,3,0,0,0,327.8717720198081,3,3,6,2,11.91,2
4,1,25,1,7,1,3,3,4,4,0,3,180.47598911919985,12.205579726338666,19.86512487073114,0,0,0,1,0,5,0,1,3,450.7545178281012,4,1,2,6,16.83,3
3,1,24,1,6,1,3,3,4,4,0,2,166.6972675498954,20.51555672699882,15.126252376469608,0,0,0,1,0,4,0,1,5,403.77236554567514,4,2,3,3,14.95,3
2,0,22,1,5,1,2,2,3,3,0,2,154.9788204032701,15.12833291856469,12.792803621339537,0,1,0,1,0,3,0,0,5,323.4787955529927,3,3,4,7,11.74,2
4,1,25,1,7,1,3,3,4,4,0,3,167.37258227663145,23.838183496273565,18.026471350897104,0,1,0,1,0,5,0,1,0,438.4039816493159,4,1,0,6,16.34,3
3,1,24,1,6,1,3,3,4,4,0,2,276.0993932273571,10.551986306940467,16.75848815171169,0,1,0,1,0,4,0,1,2,384.6664185682872,4,2,9,4,14.19,3
3,1,24,1,7,1,3,3,4,4,0,3,25.169666206934522,18.34424778657025,16.99130404188925,0,1,0,1,0,4,0,1,1,410.4134124776101,4,2,2,4,15.22,3
2,0,22,1,5,1,2,2,3,3,0,2,287.34035909074277,23.49486328809805,10.353672196806459,0,1,0,1,0,3,0,0,1,314.5801579009957,3,3,5,2,11.38,2
2,0,22,1,5,1,2,2,3,3,0,2,80.32299932848984,1.4775777996751174,13.619891688422662,0,1,0,1,0,3,0,0,2,305.7958430065432,3,3,2,6,11.03,2
4,1,25,1,7,1,3,3,4,4,0,3,161.33433695359096,34.97305045864162,18.341937569895233,1,1,0,1,0,5,0,1,3,465.6204376593485,4,1,4,7,17.42,4
3,1,23,1,6,1,2,2,3,3,0,2,149.95289057909366,15.734784920960994,14.048456091545088,0,1,0,1,0,4,0,0,4,353.308192709333,3,2,3,6,12.93,2
3,1,23,1,6,1,3,3,3,3,0,2,221.19872888395037,1.7996806905906162,16.201432921052604,1,0,0,1,1,4,0,1,4,368.65152007175413,3,2,1,6,13.55,2
3,1,23,1,6,1,2,2,3,3,0,2,68.13129536813767,19.264751188614287,15.055204796411175,1,1,1,1,0,4,0,0,0,339.51971605494964,3,2,3,10,12.38,2
4,1,25,1,7,1,3,3,4,4,0,3,212.352086625736,18.267547743785208,18.108281452620584,1,1,0,1,0,5,0,1,5,459.26802216471333,4,1,3,4,17.17,4
2,0,22,1,5,1,2,2,3,3,0,2,321.70167363007965,17.344844963420055,11.414730077139232,1,0,0,1,0,3,0,0,3,328.44711433798983,3,3,2,4,11.94,2
3,1,24,1,6,1,3,3,4,4,0,2,84.57781967850326,25.92952890341333,14.905703334636378,1,1,0,1,0,4,0,1,4,385.4728939903206,4,2,7,5,14.22,3
2,0,21,0,5,1,2,2,2,2,0,1,193.2794317327277,23.979559771416447,9.478816016117648,0,1,0,0,1,3,0,0,3,271.82178815863654,2,3,5,6,9.67,1
3,1,24,1,7,1,3,3,4,4,0,3,133.66124755423738,20.38300952819076,16.282529320393614,1,1,0,1,0,4,0,1,1,417.99319879476184,4,2,0,4,15.52,3
3,1,24,1,6,1,3,3,4,4,0,2,209.8121044335125,21.60124507157318,16.783614060232544,1,1,1,1,0,4,0,1,1,398.25288091247955,4,2,8,6,14.73,3
2,0,21,0,4,1,1,1,2,2,0,1,181.34034441910265,17.165132404495306,8.51404785426798,1,1,1,0,0,3,0,0,3,254.0865224285897,2,3,2,7,8.96,1
4,1,25,1,7,1,3,3,4,4,0,3,135.09591636689834,32.20392679392039,16.10949156353582,0,1,0,1,0,5,0,1,2,430.47081086217486,4,1,3,4,16.02,3
2,0,22,1,5,1,2,2,3,3,0,2,214.1510599409752,6.166431853137867,12.976281849989437,0,1,1,1,0,3,0,0,4,312.5292891412497,3,3,9,4,11.3,2
2,0,21,0,5,1,2,2,2,2,0,1,306.304367685072,19.117213393727173,9.489162513316188,0,1,0,0,0,3,0,0,4,270.8689074074869,2,3,9,5,9.63,1
3,1,23,1,6,1,2,2,3,3,0,2,166.63673457908908,18.52019704951024,13.03889057238161,0,1,0,1,0,4,0,0,1,338.078903482166,3,2,6,3,12.32,2
3,1,23,1,6,1,2,2,3,3,0,2,230.38305595037275,24.506243248516743,10.33079515634698,1,1,1,1,0,4,0,0,5,353.3139145470943,3,2,4,0,12.93,2
2,0,22,1,5,1,2,2,3,3,0,2,89.47089294901855,11.249168980600807,12.986714385479798,0,1,0,1,0,3,0,0,0,309.981569438465,3,3,3,5,11.2,2
2,0,22,1,5,1,2,2,3,3,0,2,113.04945362273939,4.050619180827711,12.612068335502332,0,0,0,1,0,3,0,0,4,308.08679241493127,3,3,1,5,11.12,2
4,1,25,1,7,1,3,3,4,4,0,3,213.06843945162643,19.254584128785545,16.86069964323269,0,1,1,1,0,5,0,1,1,435.4318713054446,4,1,4,1,16.22,3
3,1,24,1,7,1,3,3,4,4,0,3,283.88812199751754,20.24984393774883,17.290586697996304,0,0,1,1,0,4,0,1,1,429.08332891668573,4,2,7,2,15.96,3
3,1,24,1,6,1,3,3,4,4,0,2,204.8929344149962,29.916795275581194,15.28434385261456,0,1,1,1,1,4,0,1,3,402.68199936027315,4,2,1,7,14.91,3
2,0,21,0,4,1,1,1,2,2,0,1,158.0859378633792,7.83710362939931,8.27224210618937,0,1,1,0,0,3,0,0,3,249.76155109599665,2,3,0,4,8.79,1
4,1,25,1,7,1,3,3,5,5,0,3,179.95039837963478,27.237550133733762,19.17226734885193,0,0,1,1,0,5,0,1,5,471.48324119656843,5,1,5,6,17.66,4
3,1,24,1,7,1,3,3,4,4,0,3,92.47145862211977,36.93931491221697,16.23479936115737,0,1,0,1,0,4,0,1,3,422.49699211897814,4,2,0,9,15.7,3
1,0,20,0,4,0,1,1,2,2,0,1,222.31607284487566,14.977880899820184,8.410345399054266,0,0,0,0,0,2,1,0,0,225.63993626885124,2,4,8,4,7.83,1
3,1,24,1,7,1,3,3,4,4,0,3,241.76331436263865,7.672462244054207,17.825994790569414,1,1,1,1,0,4,0,1,4,424.92815431585495,4,2,7,3,15.8,3
2,0,21,0,5,1,2,2,2,2,0,1,148.35367670168438,14.74420506901303,10.403193856615953,1,0,1,0,0,3,0,0,0,274.98204845377256,2,3,3,5,9.8,1
3,1,23,1,6,1,2,2,3,3,0,2,147.09704965683488,18.112039738971045,14.950654274853282,1,0,0,1,0,4,0,0,0,348.39653699362884,3,2,6,6,12.74,2
